factor,pair,stage,s1_median_ms,s2_median_ms,s1_over_s2_speedup
32,3,eulerian_coupling_ms,0.099327996399999993,0.099343996500000004,0.99983894245687999
32,3,injection_ms,0.032767999899999997,0.031743999600000003,1.0322580743732115
32,3,bin_pre_ms,0.019455999099999999,0.098479997399999991,0.19756295302258001
32,3,pressure_pre_ms,6.996480225,6.8889598850000002,1.0156076304398454
32,3,collision_pool_ms,3.95161593,0.92059201000000002,4.2924725470949934
32,3,relax_ms,11.379231949999999,11.38534405,0.99946316071142349
32,3,track_ms,4.0417280199999999,4.0509438499999995,0.99772501660322954
32,3,bin_post_ms,0.417791992,0.42905598900000003,0.97374702302547278
32,3,moments_ms,7.4004478450000004,1.9430400149999998,3.8086955429994069
32,3,pressure_post_ms,8.1039359550000007,7.9841280000000001,1.0150057658143758
32,3,compaction_ms,19.6305914,19.444224349999999,1.0095846996334417
32,3,boundary_ms,0.024576000899999999,0.0255999994,0.96000005765625129
32,4,total_ms,64.366029749999996,55.063039799999999,1.1689516231539399
32,4,gas_flux_ms,0.38860800849999999,0.37734401249999999,1.0298507346794061
32,4,eulerian_coupling_ms,0.098847996450000003,0.099327996399999993,0.99516752610143266
32,4,injection_ms,0.031743999600000003,0.031743999600000003,1
32,4,bin_pre_ms,0.019967999299999997,0.099328000050000004,0.20103092068649778
32,4,pressure_pre_ms,7.4880001549999999,7.3523199550000005,1.0184540663124608
32,4,collision_pool_ms,3.9603199999999998,0.92111998800000006,4.2994615811116237
32,4,relax_ms,11.377664100000001,11.387904150000001,0.9991007959089645
32,4,track_ms,4.0509600649999999,4.0611839300000003,0.99748254076244203
32,4,bin_post_ms,0.41728000300000001,0.43110400399999999,0.96793348966436421
32,4,moments_ms,8.0839681600000013,1.88364804,4.2916553349318916
32,4,pressure_post_ms,8.0199680349999998,7.8551042099999995,1.0209881143002686
32,4,compaction_ms,19.694591500000001,20.520447699999998,0.95975447455758989
32,4,boundary_ms,0.0255999994,0.0255999994,1
32,5,total_ms,62.395393349999999,53.889024750000004,1.1578497410087198
32,5,gas_flux_ms,0.31846399599999997,0.37785600149999998,0.8428184142524463
32,5,eulerian_coupling_ms,0.099327996399999993,0.099839996699999989,0.99487179169748519
32,5,injection_ms,0.03177599985,0.032767999899999997,0.96972656088173392
32,5,bin_pre_ms,0.019455999099999999,0.1122240015,0.17336754027613246
32,5,pressure_pre_ms,6.9990398850000002,6.9749760649999999,1.0034500218747346
32,5,collision_pool_ms,3.9577599750000001,0.91801601649999998,4.3112101574101462
32,5,relax_ms,11.381247999999999,11.383296,0.99982008725768001
32,5,track_ms,4.0432639100000003,4.0550401199999992,0.99709590789449476
32,5,bin_post_ms,0.41881600000000002,0.42854400000000004,0.97729988052568695
32,5,moments_ms,7.4757120600000002,1.900063995,3.9344527761550476
32,5,pressure_post_ms,7.95443225,8.090656280000001,0.98316279603463752
32,5,compaction_ms,19.7278719,19.393024449999999,1.0172663862134201
32,5,boundary_ms,0.024576000899999999,0.0255999994,0.96000005765625129
64,1,total_ms,102.62067400000001,85.129726399999996,1.2054622790377019
64,1,gas_flux_ms,0.36966399849999998,0.33177600799999996,1.1141974994768158
64,1,eulerian_coupling_ms,0.099327996399999993,0.099327996399999993,1
64,1,injection_ms,0.032287999999999997,0.031743999600000003,1.0171371095909412
64,1,bin_pre_ms,0.019455999099999999,0.088624000549999998,0.21953420043392524
64,1,pressure_pre_ms,12.9515519,12.764160149999999,1.0146810873412617
64,1,collision_pool_ms,7.40761614,0.98099201899999999,7.5511482219306414
64,1,relax_ms,12.396544,12.3903999,1.0004958758433615
64,1,track_ms,4.2890241099999997,4.2798078049999999,1.0021534389907025
64,1,bin_post_ms,0.45875200599999999,0.46899199499999999,0.97816596208641049
64,1,moments_ms,13.94329595,2.0116480599999997,6.9312799923859449
64,1,pressure_post_ms,14.757887849999999,15.017472250000001,0.98271450776278269
64,1,compaction_ms,36.105216949999999,36.694015500000006,0.98395382620362148
64,1,boundary_ms,0.024592000099999997,0.024576000899999999,1.0006510090907426
64,2,total_ms,102.7302395,85.088256849999993,1.2073374552859935
64,2,gas_flux_ms,0.33382399350000003,0.37580800049999996,0.8882833602686967
64,2,eulerian_coupling_ms,0.099327996399999993,0.099327996399999993,1
64,2,injection_ms,0.031743999600000003,0.032703999400000003,0.97064579814051732
64,2,bin_pre_ms,0.018943999900000001,0.098303999749999996,0.1927083328061634
64,2,pressure_pre_ms,12.8414717,12.944895750000001,0.99201043778201137
64,2,collision_pool_ms,7.2647678850000004,0.98359999049999991,7.3858966603965222
64,2,relax_ms,12.375040049999999,12.39398385,0.9984715326218534
64,2,track_ms,4.2808320549999994,4.2874879850000003,0.9984475921510948
64,2,bin_post_ms,0.45875200599999999,0.46796798699999997,0.98030638578702611
64,2,moments_ms,14.003712199999999,2.003968,6.9879919240227384
64,2,pressure_post_ms,14.9575677,15.087103800000001,0.99141411753261743
64,2,compaction_ms,36.394494999999999,36.363264100000002,1.0008588585423495
64,2,boundary_ms,0.024640000449999998,0.0255999994,0.96250004013671964
64,3,total_ms,104.86015699999999,84.987392449999987,1.2338319129121604
64,3,gas_flux_ms,0.33075200049999998,0.34406399700000001,0.96130953364469562
64,3,eulerian_coupling_ms,0.098815999949999997,0.098320003599999997,1.005044714522366
64,3,injection_ms,0.032767999899999997,0.032767999899999997,1
64,3,bin_pre_ms,0.019455999099999999,0.092160001399999997,0.21111109813850329
64,3,pressure_pre_ms,12.91878415,13.0882082,0.98705521432643473
64,3,collision_pool_ms,7.4112000449999993,0.98559999500000006,7.5194806032847019
64,3,relax_ms,12.391424149999999,12.394496,0.99975216015237722
64,3,track_ms,4.2772481449999997,4.2813439399999993,0.9990433389474429
64,3,bin_post_ms,0.46182400000000001,0.46899199499999999,0.98471616770345949
64,3,moments_ms,14.4737282,2.0193279999999998,7.1675964479272318
64,3,pressure_post_ms,14.85875175,14.983679800000001,0.99166239190455729
64,3,compaction_ms,37.972991950000001,36.265472399999993,1.0470838910125435
64,3,boundary_ms,0.024640000449999998,0.0255999994,0.96250004013671964
64,4,total_ms,103.6487695,84.555267349999994,1.2258109133635187
64,4,gas_flux_ms,0.38451199250000001,0.32204800850000004,1.1939586097456025
64,4,eulerian_coupling_ms,0.118272003,0.098815999949999997,1.1968912226749167
64,4,injection_ms,0.03225599975,0.032767999899999997,0.98437499537467965
64,4,bin_pre_ms,0.019455999099999999,0.090112000750000004,0.21590907912451382
64,4,pressure_pre_ms,12.972544200000002,12.975104349999999,0.99980268752135337
64,4,collision_pool_ms,7.2990720299999996,0.98099201899999999,7.4405009303138883
64,4,relax_ms,12.3699198,12.394496,0.99801716826565601
64,4,track_ms,4.2813441750000001,4.2874879850000003,0.99856703738377939
64,4,bin_post_ms,0.45926401,0.46899199499999999,0.97925767368374805
64,4,moments_ms,14.4286718,2.0408320450000002,7.0699947285471003
64,4,pressure_post_ms,15.147007949999999,14.839295849999999,1.0207363006378769
64,4,compaction_ms,36.402191149999993,36.126207350000001,1.0076394346443895
64,4,boundary_ms,0.0255999994,0.0255999994,1
64,5,total_ms,103.5601925,84.91264344999999,1.2196086270824962
64,5,gas_flux_ms,0.32358398999999999,0.38963200149999999,0.83048617350287124
64,5,eulerian_coupling_ms,0.098336000000000007,0.098352000150000007,0.99983731749252081
64,5,injection_ms,0.03225599975,0.031743999600000003,1.0161290371866056
64,5,bin_pre_ms,0.019455999099999999,0.10700799899999999,0.18181817510670395
64,5,pressure_pre_ms,12.75238465,12.867968100000001,0.99101773884565347
64,5,collision_pool_ms,7.3461759099999995,0.98303997499999995,7.4729167651600328
64,5,relax_ms,12.3883519,12.3939843,0.99954555372480181
64,5,track_ms,4.2792961599999995,4.2977278249999999,0.99571130007517394
64,5,bin_post_ms,0.45824000200000004,0.46796798699999997,0.97921228530531956
64,5,moments_ms,14.325248250000001,2.0403200350000001,7.0210790485130925
64,5,pressure_post_ms,15.06201605,15.044096,1.0011911682828931
64,5,compaction_ms,36.639743799999998,36.26854325,1.0102347796943842
64,5,boundary_ms,0.02510399935,0.0255999994,0.98062499759277333
